WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
ELDER	5.63	6	3
SWEAR	5.65	8	3
ROBOT	5.65	7	3
BREAD	5.66	8	3
TOWER	5.69	8	3
ROAST	5.7	5	3
PHONE	5.7	10	3
AUDIT	5.71	6	3
SALON	5.71	5	3
PRIDE	5.71	8	3
CANAL	5.72	7	3
RISEN	5.76	5	3
EAGER	5.76	6	3
STUNT	5.76	5	3
MONTH	5.76	10	3
PRIME	5.78	9	3
BOUND	5.78	8	3
FORCE	5.79	10	3
CLOUD	5.79	8	3
WEIRD	5.79	9	3
ABOVE	5.82	10	3
UTTER	5.83	5	3
RIDER	5.84	6	3
REFER	5.85	8	3
LEGIT	5.86	6	3
TOUGH	5.86	9	3
APPLE	5.87	9	3
MOVIE	5.88	10	3
RULER	5.89	5	3
TRACE	5.9	7	3
URINE	5.92	5	3
DRONE	5.93	6	3
RESET	5.96	5	3
SOLVE	5.96	8	3
TRASH	5.97	8	3
VIRUS	5.98	8	3
SLEPT	5.98	7	3
SLATE	6.01	5	3
BLESS	6.01	7	3
UPPER	6.03	9	3
COVER	6.03	10	3
INTRO	6.05	5	3
DENSE	6.05	6	3
LAYER	6.06	8	3
REACT	6.07	7	3
SHEET	6.08	8	3
VOICE	6.09	10	3
MEDAL	6.1	8	3
ALTAR	6.1	5	3
BURST	6.11	7	3
SHELL	6.11	8	3
SILLY	6.11	8	3
BELOW	6.12	10	3
GROWN	6.15	9	3
RAPID	6.15	8	3
LYING	6.16	9	3
VITAL	6.17	8	3
ANGRY	6.2	9	3
STALL	6.21	5	3
BEGUN	6.21	8	3
LAUGH	6.21	9	3
LOGIC	6.24	8	3
WHERE	6.26	11	3
BROWN	6.26	10	3
FOCUS	6.29	10	3
CRUEL	6.29	7	3
BLAME	6.3	9	3
RIDGE	6.3	7	3
RALLY	6.31	8	3
WHILE	6.31	11	3
LUNAR	6.32	5	3
EVERY	6.32	11	3
CREAM	6.33	9	3
PHOTO	6.34	10	3
FLEET	6.34	8	3
SHORE	6.37	8	3
MIGHT	6.38	11	3
POUND	6.38	8	3
DRAFT	6.38	9	3
SIEGE	6.41	6	3
LINER	6.41	5	3
SLAVE	6.42	8	3
REACH	6.43	10	3
CIVIL	6.43	10	3
METER	6.45	7	3
DONOR	6.45	6	3
SETUP	6.47	7	3
BASIN	6.48	7	3
TOUCH	6.51	10	3
WHOLE	6.51	11	3
TIGHT	6.51	9	3
DRINK	6.52	10	3
GLOBE	6.52	8	3
MERIT	6.53	7	3
LODGE	6.53	7	3
CARRY	6.53	10	3
DIRTY	6.55	9	3
AROSE	6.55	5	3
CURSE	6.58	7	3
LOVER	6.58	8	3
CABLE	6.58	9	3
SIGHT	6.6	9	3
STAYS	6.6	8	3
DRAWN	6.61	9	3
ROGUE	6.63	6	3
SCARE	6.63	7	3
RETRO	6.64	5	3
VENUE	6.64	8	3
NAVAL	6.66	8	3
TROLL	6.66	5	3
PULSE	6.68	7	3
REALM	6.69	7	3
PLAYS	6.69	10	3
TWICE	6.7	10	3
ONSET	6.7	5	3
BRASS	6.71	7	3
CHILD	6.72	11	3
MOUTH	6.72	10	3
STEER	6.72	5	3
ESSAY	6.73	8	3
AGING	6.74	7	3
ROUGH	6.75	9	3
TOPIC	6.76	9	3
SPITE	6.77	7	3
BURNT	6.78	7	3
NASTY	6.78	8	3
TWIST	6.79	8	3
CEASE	6.79	7	3
OCCUR	6.8	9	3
ELECT	6.8	7	3
ORBIT	6.82	7	3
SHOWS	6.84	11	3
BREAK	6.87	11	3
GAUGE	6.87	7	3
LOYAL	6.87	8	3
BIRTH	6.87	10	3
ADOPT	6.89	8	3
STAIN	6.89	5	3
PROVE	6.89	10	3
BLADE	6.89	8	3
CARGO	6.9	8	3
GOOSE	6.91	6	3
GRILL	6.92	6	3
NERVE	6.92	8	3
MAGIC	6.93	10	3
WORTH	6.93	11	3
ACUTE	6.95	7	3
STUFF	6.97	11	3
TITAN	6.97	5	3
MINUS	6.98	7	3
TRAIT	6.98	5	3
LIVER	6.98	8	3
SKILL	6.99	9	3
PAUSE	6.99	7	3
RIVAL	7	8	3
RIFLE	7	8	3
SLICE	7	7	3
VERSE	7.03	8	3
SURGE	7.05	6	3
STEEP	7.05	7	3
SHAPE	7.06	10	3
DELAY	7.07	9	3
STAFF	7.08	11	3
SHINE	7.09	8	3
TUTOR	7.09	5	3
TWEET	7.09	8	3
SNAIL	7.09	5	3
ENEMY	7.1	10	3
ARMOR	7.11	7	3
ERASE	7.11	5	3
PROOF	7.12	10	3
CHAIR	7.12	10	3
WHOSE	7.13	11	3
SCOUT	7.16	7	3
OFFER	7.16	11	3
TUMOR	7.18	7	3
STING	7.19	6	3
VALID	7.2	9	3
FRAUD	7.21	9	3
SPEAK	7.23	11	3
TEACH	7.23	10	3
SWORD	7.24	9	3
FUNNY	7.25	11	3
SWEAT	7.25	8	3
LUNCH	7.25	10	3
CHAIN	7.26	10	3
DROVE	7.26	9	3
ARROW	7.27	8	3
GLORY	7.27	9	3
TRACK	7.28	11	3
THINK	7.28	12	3
PURSE	7.29	7	3
PHASE	7.31	10	3
OUGHT	7.32	9	3
GRIND	7.32	7	3
FLOOD	7.33	9	3
DYING	7.34	10	3
SWING	7.35	9	3
SOBER	7.37	7	3
DUNNO	7.38	6	3
VOTER	7.38	8	3
MAYOR	7.38	10	3
THEME	7.39	10	3
ARRAY	7.39	8	3
FATAL	7.42	8	3
DRUNK	7.42	10	3
PRONE	7.43	7	3
GUILD	7.43	7	3
GRAVE	7.43	9	3
LOTUS	7.44	5	3
SONIC	7.45	7	3
SPINE	7.46	7	3
DEVIL	7.47	9	3
KINDA	7.47	10	3
STOCK	7.48	11	3
CRANE	7.48	7	3
OLIVE	7.49	8	3
SAFER	7.5	8	3
PASTA	7.5	7	3
FRAME	7.5	10	3
LINEN	7.5	5	3
RESIN	7.51	5	3
BREED	7.52	8	3
THANK	7.52	12	3
PASTE	7.52	7	3
BRIDE	7.53	8	3
STINT	7.53	5	3
BLUNT	7.54	7	3
MAYBE	7.55	12	3
SHOWN	7.56	11	3
CHOSE	7.56	10	3
CRASH	7.57	10	3
SLOPE	7.58	7	3
FULLY	7.58	11	3
TOOTH	7.59	8	3
VIRAL	7.6	8	3
BEARD	7.61	8	3
SHAME	7.61	10	3
PANIC	7.62	9	3
SCOPE	7.62	9	3
KNOWN	7.63	12	3
GENUS	7.63	6	3
NINTH	7.64	8	3
GREET	7.64	6	3
BROKE	7.67	11	3
BRIEF	7.67	10	3
CHEST	7.68	10	3
TEASE	7.68	5	3
SPOON	7.72	7	3
WIDER	7.73	9	3
SHOUT	7.73	8	3
WORRY	7.74	11	3
REPLY	7.74	10	3
WOUND	7.74	9	3
FRESH	7.75	11	3
CORAL	7.79	7	3
THROW	7.79	11	3
FLUID	7.81	9	3
CHART	7.82	10	3
FIGHT	7.85	12	3
ADORE	7.85	6	3
TIDAL	7.93	6	3
SHEER	7.95	8	3
WRIST	7.97	8	3
SPILL	7.97	7	3
STICK	7.98	11	3
GROWS	8	9	3
FLOUR	8.01	8	3
MATCH	8.02	12	3
SADLY	8.04	9	3
NIECE	8.06	7	3
SCENT	8.07	7	3
SLAIN	8.07	5	3
STRAW	8.09	8	3
ADAPT	8.1	8	3
CROWD	8.12	11	3
MARRY	8.13	10	3
MANOR	8.13	7	3
SALSA	8.14	5	3
SHADE	8.15	9	3
KNOWS	8.15	12	3
SPOIL	8.15	7	3
YIELD	8.17	9	3
GRASP	8.17	8	3
STUCK	8.19	11	3
FORUM	8.2	10	3
STAKE	8.2	9	3
OUNCE	8.21	7	3
HENCE	8.21	10	3
STOOL	8.22	5	3
SMOKE	8.25	11	3
SCARY	8.27	10	3
WAIST	8.27	8	3
STRAP	8.28	7	3
BLEND	8.28	8	3
ALIKE	8.29	9	3
DEPOT	8.29	8	3
BLISS	8.29	7	3
FEAST	8.31	8	3
CABIN	8.31	9	3
FROST	8.32	8	3
FLOAT	8.35	8	3
TRUCK	8.36	11	3
LITRE	8.36	5	3
DIGIT	8.37	7	3
ALIGN	8.37	6	3
EXTRA	8.38	12	3
NEWER	8.39	8	3
STAMP	8.41	9	3
BRAVE	8.41	10	3
COACH	8.42	12	3
TOWEL	8.42	8	3
METRE	8.43	7	3
SPOKE	8.46	11	3
NASAL	8.46	5	3
DENIS	8.46	6	3
MORON	8.5	7	3
CRAFT	8.5	10	3
DIARY	8.5	9	3
ADMIN	8.5	8	3
BEACH	8.53	12	3
RIGID	8.53	7	3
RINSE	8.53	5	3
FAVOR	8.53	11	3
SKULL	8.54	9	3
TENTH	8.54	8	3
SHIFT	8.57	11	3
BLACK	8.57	13	3
GRIEF	8.59	9	3
MICRO	8.61	9	3
DEPTH	8.61	11	3
TURBO	8.62	7	3
SWORN	8.64	8	3
VAULT	8.65	8	3
GREED	8.67	7	3
MIDST	8.68	8	3
ALPHA	8.68	10	3
CATCH	8.68	12	3
LITER	8.68	5	3
SCREW	8.7	10	3
RUMOR	8.71	7	3
SIREN	8.71	5	3
HABIT	8.72	10	3
PUSSY	8.74	10	3
AMINO	8.74	7	3
WATCH	8.74	13	3
INLET	8.75	5	3
MOTTO	8.76	7	3
ALLEY	8.77	8	3
PROSE	8.78	7	3
WHEEL	8.79	11	3
BRUSH	8.79	10	4
STOUT	8.8	5	4
TRICK	8.84	11	4
IRONY	8.85	8	4
RELAY	8.86	8	4
BLOWN	8.87	10	4
TRACT	8.87	7	4
APPLY	8.87	12	4
SLOAN	8.88	5	4
AWFUL	8.88	11	4
FENCE	8.88	10	4
TRUNK	8.9	9	4
CRUST	8.91	7	4
TERRA	8.91	5	4
THREW	8.92	11	4
FLASH	8.94	11	4
SPEAR	8.95	7	4
BADLY	8.97	11	4
HUMOR	8.98	10	4
STALE	9	5	4
SHEEP	9	10	4
MOIST	9.01	7	4
CHILL	9.01	10	4
TASTY	9.01	8	4
SEDAN	9.03	6	4
SLANG	9.03	6	4
ALGAE	9.04	6	4
COMIC	9.04	11	4
NEWLY	9.05	11	4
TROOP	9.05	7	4
EATER	9.06	5	4
EXIST	9.06	12	4
CLONE	9.07	7	4
CHIEF	9.08	13	4
OBESE	9.08	7	4
PROBE	9.09	9	4
SPRAY	9.09	10	4
TIMER	9.1	7	4
SNEAK	9.1	9	4
ROTOR	9.11	5	4
CRUSH	9.13	10	4
BORNE	9.13	7	4
JOINT	9.14	12	4
CHEAP	9.14	12	4
FORTH	9.15	11	4
LOGOS	9.16	6	4
ANKLE	9.18	9	4
VOCAL	9.2	10	4
NATAL	9.22	5	4
CREST	9.24	7	4
STARR	9.24	5	4
STEAK	9.24	9	4
TORSO	9.25	5	4
TREAD	9.26	6	4
ARSON	9.26	5	4
NICER	9.27	7	4
CURVE	9.27	10	4
SKIRT	9.28	9	4
CREEK	9.28	11	4
ALOUD	9.29	6	4
HONEY	9.29	11	4
DADDY	9.32	11	4
DISCO	9.34	8	4
DREAD	9.34	7	4
FAINT	9.35	8	4
TENOR	9.36	5	4
VEGAN	9.37	9	4
GROVE	9.4	9	4
ATTIC	9.41	7	4
FLINT	9.41	8	4
SUING	9.43	6	4
SATIN	9.44	5	4
SPICE	9.45	9	4
BELLY	9.46	10	4
BOOTH	9.47	10	4
NIGGA	9.48	7	4
BLOOM	9.48	9	4
ROVER	9.48	8	4
LOGIN	9.48	6	4
LOUIE	9.49	5	4
FEWER	9.5	11	4
CYCLE	9.5	12	4
EMPTY	9.52	12	4
DETER	9.52	6	4
DINER	9.53	6	4
MERGE	9.53	8	4
NAIVE	9.54	8	4
MOOSE	9.57	7	4
SMASH	9.58	10	4
MOTEL	9.58	7	4
CANDY	9.59	11	4
BUNCH	9.59	12	4
OTTER	9.6	5	4
REUSE	9.61	5	4
RAINY	9.61	8	4
SALTY	9.62	8	4
STRAY	9.63	8	4
GLOSS	9.63	6	4
SCRAP	9.63	9	4
CASTE	9.63	7	4
COLON	9.64	7	4
GUISE	9.64	6	4
WAGON	9.69	9	4
BLOCK	9.69	13	4
GRAIL	9.7	6	4
PETTY	9.72	10	4
RENEW	9.73	8	4
CHEAT	9.74	10	4
CHEER	9.75	10	4
CHILE	9.76	10	4
FIBER	9.77	10	4
BLEED	9.78	8	4
MINER	9.79	7	4
MAKER	9.83	11	4
VERSA	9.83	8	4
BINGO	9.84	8	4
BLOWS	9.85	10	4
QUITE	9.85	14	4
VAGUE	9.86	9	4
FEVER	9.87	11	4
CLICK	9.87	13	4
CLIMB	9.87	11	4
STOVE	9.89	8	4
MAPLE	9.89	9	4
BUYER	9.89	10	4
EERIE	9.9	5	4
CLOTH	9.9	10	4
VISTA	9.91	8	4
RANCH	9.92	10	4
CREED	9.93	8	4
FREED	9.94	9	4
FLORA	9.95	8	4
FLESH	9.95	11	4
FORTY	9.95	11	4
GRAPE	9.97	8	4
SOLOS	9.97	5	4
SPREE	9.98	7	4
CREEP	9.98	9	4
INTRA	10.02	5	4
CATER	10.03	7	4
SPERM	10.03	9	4
PITCH	10.05	12	4
SHALE	10.07	8	4
DELLA	10.08	6	4
DRIFT	10.12	9	4
SUSHI	10.13	8	4
KNIFE	10.14	12	4
AGILE	10.16	6	4
BUDDY	10.16	12	4
TOKEN	10.16	9	4
LATTE	10.17	5	4
NOISY	10.18	8	4
CLINT	10.18	7	4
OLLIE	10.19	5	4
SONAR	10.2	5	4
YEAST	10.21	8	4
PUPIL	10.21	9	4
GENIE	10.21	6	4
PROMO	10.21	9	4
BENCH	10.22	12	4
BERRY	10.22	10	4
CLASH	10.23	10	4
ERECT	10.25	7	4
MATTE	10.27	7	4
DECOR	10.28	8	4
SORTA	10.28	5	4
SWIFT	10.28	11	4
SWEEP	10.28	10	4
TRUSS	10.29	5	4
TRUCE	10.3	7	4
BLANK	10.3	11	4
PANDA	10.32	8	4
HURRY	10.32	11	4
HARSH	10.32	11	4
SLASH	10.33	8	4
BOAST	10.33	7	4
SINUS	10.35	5	4
DRANK	10.37	10	4
FLARE	10.39	8	4
FORGE	10.4	9	4
LEVER	10.4	8	4
CANOE	10.4	7	4
VALVE	10.41	11	4
THEFT	10.41	11	4
PEDAL	10.41	8	4
SEWER	10.42	8	4
SONNY	10.43	8	4
SWELL	10.44	8	4
AWAIT	10.45	8	4
CONDO	10.47	8	4
ARBOR	10.48	7	4
SWEPT	10.49	10	4
GROOM	10.49	8	4
HEAVY	10.5	14	4
DITTO	10.5	6	4
SHAKE	10.5	12	4
LAPSE	10.51	7	4
CLOWN	10.52	10	4
DERBY	10.52	11	4
DEBIT	10.52	8	4
PLEAD	10.52	8	4
MURAL	10.53	7	4
GAMER	10.53	8	4
PUNCH	10.53	12	4
STAIR	10.56	5	4
TALLY	10.56	8	4
ALLOY	10.58	8	4
SAUNA	10.62	5	4
INDEX	10.63	13	4
RELAX	10.64	12	4
CRATE	10.64	7	4
SNARE	10.64	5	4
BINGE	10.66	8	4
SKATE	10.66	9	4
TEMPO	10.67	9	4
GLARE	10.68	6	4
FETUS	10.69	8	4
MATER	10.69	7	4
MOUND	10.7	8	4
TABOO	10.71	7	4
ABIDE	10.72	8	4
AVAIL	10.73	8	4
GLOVE	10.74	9	4
GEESE	10.74	6	4
OWING	10.76	9	4
NANNY	10.76	8	4
MERCY	10.76	12	4
PENAL	10.76	7	4
RUBIO	10.78	7	4
HAPPY	10.78	15	4
SMEAR	10.79	7	4
STOKE	10.79	9	4
BUNNY	10.79	10	4
LOTTO	10.82	5	4
BRACE	10.82	9	4
NITRO	10.82	5	4
BULLY	10.84	10	4
GRAPH	10.85	11	4
RACER	10.85	7	4
MARSH	10.85	10	4
MESSY	10.86	10	4
CIGAR	10.86	8	4
STACK	10.87	11	4
AMPLE	10.87	9	4
MANIA	10.89	7	4
REGAL	10.89	6	4
MACRO	10.9	9	4
DOUGH	10.9	10	4
PATIO	10.91	7	4
SLING	10.91	6	4
PURGE	10.92	8	4
RHINO	10.93	8	4
VOGUE	10.95	9	4
MANGO	10.97	8	4
CRISP	10.97	9	4
NICHE	10.99	10	4
PAGAN	10.99	8	4
ASPEN	10.99	7	4
FIFTH	11	14	4
FERRY	11	11	4
PATCH	11.01	12	4
TONNE	11.01	5	4
LUCKY	11.02	14	4
SHELF	11.02	11	4
ENACT	11.03	7	4
ELBOW	11.03	10	4
AMEND	11.04	8	4
BLOND	11.05	8	4
MOURN	11.05	7	4
CLOCK	11.07	13	4
WHEAT	11.07	11	4
CALIF	11.09	10	4
CLERK	11.09	11	4
LOTTA	11.09	5	4
SCRUB	11.1	9	4
DONUT	11.1	6	4
SCOOP	11.1	9	4
BRUTE	11.11	7	4
MERRY	11.13	10	4
DROWN	11.14	9	4
HAUNT	11.15	8	4
FLAIR	11.15	8	4
VINYL	11.15	11	4
CRACK	11.16	13	4
STASH	11.18	8	4
SPARK	11.18	11	4
TYING	11.18	9	4
ENJOY	11.19	15	4
ADOBE	11.2	8	4
COUCH	11.2	12	4
DUSTY	11.2	9	4
VERGE	11.24	9	4
WHALE	11.24	11	4
SWORE	11.25	8	4
LEDGE	11.26	7	4
PENCE	11.26	9	4
DENIM	11.28	8	4
POKER	11.29	11	4
FLIRT	11.29	8	4
MORAN	11.29	7	4
FAUNA	11.29	8	4
FLUTE	11.3	8	4
AWAKE	11.32	12	4
UNDUE	11.33	6	4
BASAL	11.33	7	4
DILDO	11.34	7	4
OPTIC	11.35	9	4
UNFIT	11.35	8	4
SLANT	11.36	5	4
SPIKE	11.36	11	4
GORGE	11.37	7	4
REHAB	11.38	10	4
BRAKE	11.39	11	4
WHICH	11.39	16	4
COCOA	11.39	9	4
SIGMA	11.39	8	4
PAOLO	11.39	7	4
COUGH	11.39	11	4
STUNG	11.39	6	4
USHER	11.4	8	4
BARGE	11.41	8	4
EQUAL	11.41	14	4
QUIET	11.41	14	4
PERIL	11.41	7	4
BLAND	11.42	8	4
FANCY	11.43	13	4
SNOOP	11.43	7	4
CIDER	11.44	8	4
NOTCH	11.44	10	4
SEINE	11.45	5	4
SALLE	11.45	5	4
CHARM	11.45	12	4
CRAWL	11.47	10	4
BRAVO	11.47	10	4
ANGST	11.49	6	4
STRUT	11.52	5	4
CLING	11.52	8	4
FELLA	11.53	8	4
ICING	11.53	8	4
GROIN	11.54	6	4
GLAND	11.54	7	4
SYRUP	11.56	10	4
SEMEN	11.57	7	4
SLIME	11.58	7	4
SHARK	11.58	12	4
CRORE	11.62	7	4
THORN	11.65	8	4
TASER	11.65	5	4
WISER	11.66	8	4
HEDGE	11.66	10	4
RELIC	11.67	7	4
SLADE	11.67	6	4
AGONY	11.68	9	4
FREAK	11.68	12	4
DITCH	11.69	11	4
SUEDE	11.69	6	4
APRON	11.7	7	4
LEASH	11.71	8	4
TORCH	11.71	10	4
SHAFT	11.71	11	4
SNACK	11.72	11	4
STIFF	11.73	11	4
SHIRE	11.73	8	4
PORNO	11.73	7	4
CHILI	11.74	10	4
WIDOW	11.74	12	4
ANNOY	11.76	8	4
RAMEN	11.8	7	4
RAMON	11.8	7	4
RUBIN	11.81	7	4
HOLLY	11.83	11	4
EXACT	11.84	14	4
SWINE	11.84	8	4
KARMA	11.84	11	4
QUOTE	11.85	14	4
SHINY	11.85	11	4
THIEF	11.86	11	4
NEEDY	11.87	9	4
CHECK	11.87	16	4
MOULD	11.87	8	4
GARDE	11.87	7	4
BURKE	11.88	11	4
LIBEL	11.89	7	4
TRIAD	11.9	6	4
SHOOK	11.9	12	4
CIRCA	11.9	9	4
DWELL	11.92	9	4
TAROT	11.93	5	4
SERGE	11.96	6	4
LOBBY	11.98	12	4
GLIDE	12.01	7	4
THICK	12.02	14	4
SHOCK	12.02	14	4
PSALM	12.03	9	4
BOGUS	12.04	8	4
CUTIE	12.06	7	4
WIDTH	12.06	12	4
THUMB	12.1	12	4
DEITY	12.1	9	4
ROUSE	12.11	5	4
MELON	12.11	7	4
CIVIC	12.12	12	4
DECAY	12.13	11	4
FLOWN	12.15	11	4
SHAVE	12.17	11	4
DRYER	12.17	9	4
PIOUS	12.18	7	4
